date,VN30,VNAllshare,VNMidcap,VNSmallcap
2025-02-28,1356.43,1364.65,1995.0,1522.58
2025-03-03,1361.16,1368.84,2002.31,1517.87
2025-03-04,1367.97,1372.88,2001.68,1514.12
2025-03-05,1363.91,1364.78,1977.97,1497.0
2025-03-06,1379.62,1381.4,2006.97,1507.69
2025-03-07,1389.77,1387.67,2004.69,1508.5
2025-03-10,1391.07,1386.68,1997.08,1507.05
2025-03-11,1393.57,1389.33,2003.25,1510.97
2025-03-12,1392.39,1386.76,1994.82,1511.32
2025-03-13,1387.3,1377.77,1970.15,1488.63
2025-03-14,1387.03,1374.58,1961.03,1481.44
2025-03-17,1394.9,1384.35,1987.0,1484.56
2025-03-18,1388.64,1379.13,1981.55,1482.33
2025-03-19,1377.63,1369.5,1975.16,1478.01
2025-03-20,1378.95,1369.25,1971.05,1470.37
2025-03-21,1378.27,1367.96,1963.41,1469.97
2025-03-24,1390.7,1376.04,1964.45,1462.32
2025-03-25,1388.79,1375.13,1966.55,1469.5
2025-03-26,1381.47,1367.12,1953.27,1466.71
2025-03-27,1380.26,1366.4,1950.94,1465.03
2025-03-28,1373.93,1359.61,1939.09,1463.4
2025-03-31,1363.88,1350.36,1931.31,1451.56
2025-04-01,1376.91,1360.39,1939.2,1454.07
2025-04-02,1376.94,1360.86,1939.64,1455.69
2025-04-03,1283.18,1269.02,1810.36,1362.5
2025-04-04,1280.52,1252.45,1743.47,1316.68
2025-04-08,1197.51,1171.31,1630.58,1233.52
2025-04-09,1168.68,1134.33,1546.32,1183.48
2025-04-10,1249.29,1211.81,1649.7,1262.12
2025-04-11,1309.94,1268.04,1721.92,1301.69
2025-04-14,1325.87,1286.6,1762.11,1316.5
2025-04-15,1310.76,1269.95,1730.56,1306.59
2025-04-16,1293.25,1252.39,1707.27,1300.2
2025-04-17,1303.03,1261.87,1720.75,1306.2
2025-04-18,1306.24,1269.96,1746.99,1320.95
2025-04-21,1294.29,1258.81,1730.99,1313.37
2025-04-22,1290.38,1248.45,1697.03,1288.59
2025-04-23,1303.04,1264.81,1734.07,1312.3
2025-04-24,1311.66,1274.59,1750.56,1326.89
2025-04-25,1317.18,1278.72,1750.83,1333.49
2025-04-28,1312.32,1277.72,1753.27,1334.87
2025-04-29,1309.73,1277.47,1755.42,1346.07
2025-05-05,1320.41,1289.97,1792.43,1363.34
2025-05-06,1319.66,1289.46,1788.94,1364.32
2025-05-07,1324.8,1294.49,1799.87,1373.7
2025-05-08,1351.1,1314.62,1818.39,1384.25
2025-05-09,1352.25,1316.73,1816.38,1385.7
2025-05-12,1372.04,1334.92,1830.41,1391.78
2025-05-13,1382.78,1346.11,1852.46,1400.82
2025-05-14,1397.87,1362.93,1869.7,1402.36
2025-05-15,1401.49,1368.87,1870.63,1402.65
2025-05-16,1384.44,1352.6,1855.67,1402.89
2025-05-19,1379.75,1342.4,1843.57,1395.99
2025-05-20,1407.52,1363.26,1864.67,1406.09
2025-05-21,1419.36,1371.24,1870.69,1409.69
2025-05-22,1409.56,1361.55,1862.32,1406.03
2025-05-23,1409.4,1361.73,1867.59,1413.3
2025-05-26,1423.85,1378.4,1906.07,1440.76
2025-05-27,1427.45,1387.37,1935.8,1460.05
2025-05-28,1432.19,1385.39,1925.02,1451.99
2025-05-29,1431.57,1386.35,1935.34,1452.8
2025-05-30,1423.68,1375.27,1913.71,1440.88
2025-06-02,1423.04,1381.37,1933.48,1453.74
2025-06-03,1437.87,1394.51,1950.06,1462.81
2025-06-04,1435.28,1393.89,1960.94,1473.15
2025-06-05,1432.38,1389.43,1952.32,1469.91
2025-06-06,1418.97,1375.26,1927.99,1453.93
2025-06-09,1396.56,1357.8,1899.76,1437.71
2025-06-10,1404.82,1364.99,1912.31,1438.39
2025-06-11,1405.15,1365.88,1910.37,1441.21
2025-06-12,1412.16,1378.23,1935.12,1448.51
2025-06-13,1401.2,1366.86,1907.08,1433.42
2025-06-16,1420.35,1389.88,1950.06,1449.17
2025-06-17,1431.39,1397.51,1956.98,1454.06
2025-06-18,1432.99,1396.25,1948.51,1449.78
2025-06-19,1439.3,1401.2,1949.45,1446.12
2025-06-20,1435.19,1401.65,1956.16,1449.17
2025-06-23,1448.32,1404.67,1951.18,1444.91
2025-06-24,1462.8,1415.31,1967.55,1445.58
2025-06-25,1465.36,1415.96,1968.12,1444.41
2025-06-26,1463.57,1415.88,1969.57,1444.7
2025-06-27,1475.89,1421.78,1973.64,1445.66
2025-06-30,1477.56,1428.71,1995.4,1455.0
2025-07-01,1476.16,1427.68,1988.25,1449.16
2025-07-02,1482.76,1439.1,2017.45,1461.55
2025-07-03,1481.2,1439.59,2025.08,1457.6
2025-07-04,1488.77,1448.82,2037.52,1464.71
2025-07-07,1508.66,1467.95,2054.35,1473.89
2025-07-08,1529.27,1482.39,2071.91,1484.73
2025-07-09,1543.27,1493.6,2084.47,1490.09
2025-07-10,1569.34,1506.61,2086.38,1496.81
2025-07-11,1594.01,1520.21,2092.68,1492.81
2025-07-14,1605.66,1533.43,2125.76,1502.97
2025-07-15,1593.84,1526.1,2123.02,1501.79
2025-07-16,1614.42,1542.08,2142.8,1516.09
2025-07-17,1634.7,1554.07,2151.78,1529.24
2025-07-18,1643.91,1566.43,2166.29,1539.19
2025-07-21,1628.06,1559.45,2162.5,1529.78
2025-07-22,1655.98,1584.49,2211.89,1542.65
2025-07-23,1653.01,1590.58,2242.86,1553.89
2025-07-24,1661.23,1602.32,2265.41,1556.6
2025-07-25,1669.33,1619.18,2316.78,1571.65
2025-07-28,1695.63,1655.18,2397.62,1604.12
2025-07-29,1621.29,1576.51,2270.71,1545.12
2025-07-30,1630.78,1596.78,2310.0,1565.89
2025-07-31,1615.23,1595.99,2335.5,1572.76
2025-08-01,1614.11,1592.24,2315.64,1575.39
2025-08-04,1653.22,1627.98,2354.31,1591.57
2025-08-05,1690.43,1651.53,2348.06,1575.63
2025-08-06,1723.31,1683.22,2392.14,1589.61
2025-08-07,1734.85,1696.1,2417.69,1610.32
2025-08-08,1729.08,1698.23,2443.02,1619.77
2025-08-11,1741.9,1712.61,2473.25,1639.44
2025-08-12,1755.25,1725.46,2494.86,1646.46
2025-08-13,1753.71,1731.66,2520.88,1659.78
2025-08-14,1793.78,1770.26,2553.01,1659.62
2025-08-15,1783.25,1760.73,2546.14,1634.0
2025-08-18,1786.37,1771.18,2581.88,1657.11
2025-08-19,1810.46,1797.25,2594.04,1680.59
2025-08-20,1828.46,1808.11,2565.04,1649.9
2025-08-21,1874.91,1842.38,2553.27,1624.88
2025-08-22,1814.02,1785.48,2495.4,1580.41
2025-08-25,1783.12,1743.89,2419.76,1557.43
2025-08-26,1849.05,1809.54,2519.49,1594.15
2025-08-27,1848.55,1810.64,2535.09,1597.17
2025-08-28,1861.2,1825.43,2568.85,1606.59
2025-08-29,1865.38,1831.62,2574.28,1615.55
2025-09-03,1859.59,1833.86,2608.57,1636.8
2025-09-04,1883.59,1852.22,2632.59,1644.29
2025-09-05,1845.48,1813.9,2572.78,1628.95
2025-09-08,1807.22,1762.27,2469.19,1586.95
2025-09-09,1825.17,1781.38,2501.13,1592.78
2025-09-10,1828.63,1783.92,2496.5,1590.84
2025-09-11,1855.08,1801.43,2502.42,1593.91
2025-09-12,1865.45,1811.64,2535.73,1610.73
2025-09-15,1876.75,1829.24,2586.54,1636.64
2025-09-16,1875.39,1824.83,2564.36,1624.45
2025-09-17,1868.85,1813.12,2520.11,1616.64
2025-09-18,1861.74,1808.03,2517.88,1612.29
2025-09-19,1859.53,1802.72,2496.2,1612.85
2025-09-22,1819.6,1770.13,2469.77,1590.41
2025-09-23,1821.45,1770.26,2462.6,1588.38
2025-09-24,1853.48,1803.27,2504.97,1608.68
2025-09-25,1858.67,1810.67,2521.96,1620.99
2025-09-26,1852.65,1801.67,2494.26,1616.17
2025-09-29,1862.23,1808.13,2488.01,1601.34
2025-09-30,1863.13,1804.72,2463.63,1585.07
2025-10-01,1870.63,1813.1,2476.47,1589.84
2025-10-02,1859.8,1797.5,2430.57,1574.16
2025-10-03,1859.51,1789.49,2394.74,1557.96
2025-10-06,1918.97,1849.38,2488.17,1595.39
2025-10-07,1909.65,1835.47,2454.81,1579.35
2025-10-08,1922.95,1846.47,2474.36,1584.68
2025-10-09,1940.89,1863.39,2491.55,1587.27
2025-10-10,1980.57,1893.61,2513.3,1587.46
2025-10-13,2012.28,1916.23,2518.66,1584.35
2025-10-14,2013.69,1914.72,2511.92,1563.52
2025-10-15,2009.64,1916.34,2532.16,1559.77
2025-10-16,2022.27,1929.01,2570.12,1569.08
2025-10-17,1977.14,1889.14,2532.93,1560.04
2025-10-20,1870.86,1783.39,2376.18,1491.31
2025-10-21,1915.9,1814.65,2374.35,1501.53
2025-10-22,1930.88,1828.74,2397.18,1514.72
2025-10-23,1945.78,1835.53,2379.3,1516.48
2025-10-24,1944.6,1829.32,2363.85,1510.01
2025-10-27,1900.76,1793.82,2330.7,1506.85
2025-10-28,1949.28,1835.41,2375.43,1523.18
2025-10-29,1949.76,1841.66,2400.97,1544.01
2025-10-30,1925.18,1819.71,2380.39,1545.61
2025-10-31,1885.36,1784.26,2346.31,1540.69
2025-11-03,1857.64,1751.96,2278.14,1524.66
2025-11-04,1897.71,1797.1,2345.44,1542.53
2025-11-05,1886.47,1787.24,2323.32,1526.89
2025-11-06,1869.6,1771.54,2303.18,1527.71
2025-11-07,1824.71,1723.11,2239.14,1504.6
2025-11-10,1804.18,1703.48,2200.08,1498.57
2025-11-11,1821.6,1720.15,2229.24,1502.81
2025-11-12,1872.27,1765.56,2280.39,1524.18
2025-11-13,1864.23,1760.09,2280.26,1529.68
2025-11-14,1871.54,1766.42,2296.95,1529.98
2025-11-17,1893.54,1789.42,2335.81,1539.05
2025-11-18,1898.07,1795.72,2339.17,1541.2
2025-11-19,1886.2,1781.82,2305.95,1529.44
2025-11-20,1897.46,1789.05,2296.26,1528.7
2025-11-21,1899.89,1787.02,2280.74,1524.75
2025-11-24,1916.36,1796.84,2272.46,1516.77
2025-11-25,1909.6,1786.5,2247.13,1499.59
2025-11-26,1923.55,1809.04,2305.23,1515.28
2025-11-27,1921.18,1809.81,2310.75,1512.63
2025-11-28,1923.92,1812.08,2295.67,1509.97
2025-12-01,1933.56,1816.26,2282.47,1505.55
2025-12-02,1950.12,1828.49,2285.96,1507.54
2025-12-03,1971.99,1849.18,2310.55,1520.2
2025-12-04,1979.53,1859.33,2328.21,1530.08
2025-12-05,1975.5,1856.53,2309.86,1522.59
2025-12-08,1983.82,1860.13,2276.25,1520.83
2025-12-09,1973.02,1850.46,2258.67,1521.05
2025-12-10,1946.98,1826.65,2239.97,1516.15
2025-12-11,1924.29,1809.43,2238.19,1510.37
2025-12-12,1867.03,1750.76,2142.29,1473.73
2025-12-15,1869.84,1748.57,2133.47,1468.41
2025-12-16,1909.87,1790.07,2204.0,1492.14
2025-12-17,1897.95,1781.21,2195.26,1491.09
2025-12-18,1903.47,1786.65,2197.15,1491.21
2025-12-19,1933.28,1812.52,2213.98,1485.72
2025-12-22,1985.28,1863.88,2259.15,1494.48
2025-12-23,2012.87,1884.28,2244.64,1492.9
2025-12-24,2023.13,1898.71,2252.07,1489.72
2025-12-25,1976.21,1851.89,2220.68,1479.99
2025-12-26,1965.97,1840.0,2210.52,1473.74
2025-12-29,1990.66,1861.65,2223.27,1478.18
2025-12-30,2009.7,1876.84,2230.45,1478.9
2025-12-31,2030.63,1893.42,2217.21,1475.95
