"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"20/09/2024","1,318.82","1,313.11","1,328.35","1,313.11","750.78K","0.43%"
"19/09/2024","1,313.11","1,310.23","1,313.44","1,306.89","426.85K","0.54%"
"18/09/2024","1,306.05","1,301.70","1,312.18","1,298.96","512.77K","0.49%"
"17/09/2024","1,299.68","1,279.90","1,299.68","1,278.83","402.32K","1.62%"
"16/09/2024","1,278.94","1,290.88","1,296.53","1,278.94","385.84K","-1.00%"
"13/09/2024","1,291.81","1,293.62","1,294.51","1,288.99","330.93K","-0.09%"
"12/09/2024","1,292.95","1,296.28","1,298.56","1,291.93","339.81K","0.19%"
"11/09/2024","1,290.53","1,290.23","1,294.97","1,282.20","455.60K","-0.13%"
"10/09/2024","1,292.23","1,307.45","1,309.40","1,288.78","534.08K","-0.95%"
"09/09/2024","1,304.62","1,306.75","1,307.37","1,299.92","381.23K","-0.52%"
"06/09/2024","1,311.38","1,306.21","1,311.57","1,300.16","453.96K","0.35%"
"05/09/2024","1,306.86","1,316.94","1,320.90","1,302.78","506.51K","-0.69%"
"04/09/2024","1,316.00","1,316.53","1,318.60","1,309.01","516.58K","-0.87%"
"30/08/2024","1,327.54","1,325.01","1,328.83","1,324.26","450.78K","0.31%"
"29/08/2024","1,323.42","1,323.27","1,329.76","1,321.97","512.56K","0.01%"
"28/08/2024","1,323.30","1,325.80","1,327.02","1,317.77","592.01K","0.07%"
"27/08/2024","1,322.36","1,320.43","1,325.55","1,316.19","520.28K","0.06%"
"26/08/2024","1,321.63","1,328.75","1,332.46","1,319.66","620.46K","-0.34%"
"23/08/2024","1,326.14","1,325.32","1,328.28","1,315.54","573.15K","0.13%"
"22/08/2024","1,324.48","1,326.84","1,327.35","1,321.00","530.62K","0.02%"
"21/08/2024","1,324.21","1,312.68","1,324.21","1,309.04","646.09K","0.78%"
"20/08/2024","1,313.97","1,306.95","1,317.67","1,304.67","694.83K","0.69%"
"19/08/2024","1,305.03","1,301.95","1,307.54","1,299.89","533.30K","0.75%"
"16/08/2024","1,295.33","1,264.01","1,295.33","1,264.01","820.84K","2.65%"
"15/08/2024","1,261.90","1,267.06","1,268.90","1,257.76","377.44K","-0.43%"
"14/08/2024","1,267.39","1,273.78","1,274.16","1,265.25","385.80K","-0.10%"
"13/08/2024","1,268.71","1,270.44","1,273.15","1,261.99","413.84K","-0.22%"
"12/08/2024","1,271.48","1,264.74","1,271.67","1,259.58","423.43K","0.68%"
"09/08/2024","1,262.92","1,250.10","1,263.45","1,246.91","468.37K","1.68%"
"08/08/2024","1,242.07","1,245.41","1,254.94","1,235.97","552.83K","-0.74%"
"07/08/2024","1,251.28","1,254.54","1,254.54","1,240.62","430.39K","0.19%"
"06/08/2024","1,248.85","1,236.25","1,251.29","1,223.48","517.76K","1.99%"
"05/08/2024","1,224.45","1,259.28","1,262.76","1,220.02","827.61K","-4.23%"
"02/08/2024","1,278.47","1,263.71","1,278.47","1,248.61","558.73K","0.84%"
"01/08/2024","1,267.88","1,298.41","1,302.54","1,261.65","737.39K","-2.35%"
"31/07/2024","1,298.41","1,294.46","1,302.06","1,291.73","555.96K","0.45%"
"30/07/2024","1,292.53","1,294.83","1,295.85","1,283.72","473.61K","-0.16%"
"29/07/2024","1,294.54","1,295.47","1,300.07","1,292.27","383.83K","0.32%"
"26/07/2024","1,290.35","1,283.42","1,290.35","1,280.19","348.16K","0.68%"
"25/07/2024","1,281.61","1,280.54","1,284.71","1,273.64","352.86K","-0.57%"
"24/07/2024","1,289.00","1,276.93","1,292.47","1,264.80","565.49K","0.50%"
"23/07/2024","1,282.58","1,307.61","1,311.53","1,281.09","576.75K","-1.74%"
"22/07/2024","1,305.34","1,311.43","1,316.62","1,293.20","698.48K","-0.75%"
"19/07/2024","1,315.21","1,322.39","1,328.86","1,309.81","644.52K","-0.54%"
"18/07/2024","1,322.39","1,318.50","1,322.39","1,302.45","561.59K","0.36%"
"17/07/2024","1,317.62","1,332.78","1,339.06","1,302.12","1.01M","-0.73%"
"16/07/2024","1,327.28","1,325.30","1,335.98","1,323.63","529.05K","0.18%"
"15/07/2024","1,324.86","1,327.60","1,332.87","1,320.35","409.30K","-0.19%"
"12/07/2024","1,327.44","1,331.19","1,337.14","1,323.06","467.85K","-0.35%"
"11/07/2024","1,332.08","1,339.48","1,343.13","1,332.08","555.01K","-0.19%"
"10/07/2024","1,334.57","1,345.97","1,347.62","1,334.57","586.52K","-0.75%"
"09/07/2024","1,344.62","1,336.83","1,344.62","1,332.58","671.70K","0.64%"
"08/07/2024","1,336.03","1,338.12","1,339.33","1,329.85","579.43K","0.07%"
"05/07/2024","1,335.16","1,331.42","1,335.80","1,326.67","504.11K","0.38%"
"04/07/2024","1,330.09","1,327.82","1,331.68","1,322.30","424.64K","0.43%"
"03/07/2024","1,324.45","1,315.91","1,327.00","1,315.91","441.44K","0.66%"
"02/07/2024","1,315.80","1,306.18","1,318.46","1,304.32","410.53K","1.05%"
"01/07/2024","1,302.10","1,295.05","1,302.10","1,288.03","366.76K","0.52%"
"28/06/2024","1,295.31","1,309.84","1,310.71","1,287.81","580.71K","-1.07%"
"27/06/2024","1,309.26","1,309.34","1,310.43","1,301.59","405.07K","-0.16%"
"26/06/2024","1,311.36","1,309.92","1,313.47","1,295.58","509.45K","0.23%"
"25/06/2024","1,308.32","1,306.36","1,310.66","1,300.29","476.64K","0.20%"
"24/06/2024","1,305.74","1,336.64","1,339.72","1,302.38","963.06K","-2.41%"
"21/06/2024","1,337.95","1,340.64","1,342.39","1,333.99","617.25K","0.00%"
"20/06/2024","1,338.01","1,335.68","1,341.74","1,327.63","723.10K","0.34%"
"19/06/2024","1,333.47","1,334.65","1,338.21","1,321.99","682.79K","0.17%"
"18/06/2024","1,331.17","1,333.81","1,339.40","1,329.88","560.61K","0.19%"
"17/06/2024","1,328.70","1,335.65","1,336.92","1,323.87","698.72K","-0.40%"
"14/06/2024","1,334.00","1,358.15","1,359.94","1,334.00","899.30K","-1.57%"
"13/06/2024","1,355.29","1,352.94","1,359.37","1,350.21","742.89K","0.20%"
"12/06/2024","1,352.52","1,333.09","1,352.52","1,330.36","684.75K","1.52%"
"11/06/2024","1,332.30","1,341.93","1,343.71","1,325.55","754.80K","-0.35%"
"10/06/2024","1,336.99","1,338.73","1,342.78","1,332.40","683.99K","0.32%"
"07/06/2024","1,332.72","1,328.58","1,338.75","1,326.91","516.12K","0.40%"
"06/06/2024","1,327.45","1,331.10","1,334.80","1,321.26","699.64K","0.10%"
"05/06/2024","1,326.17","1,329.49","1,338.69","1,326.17","713.44K","-0.17%"
"04/06/2024","1,328.48","1,333.44","1,335.42","1,326.45","698.76K","0.14%"
"03/06/2024","1,326.65","1,316.45","1,329.58","1,315.97","810.71K","1.56%"
"31/05/2024","1,306.29","1,310.16","1,313.29","1,304.31","535.04K","-0.14%"
"30/05/2024","1,308.10","1,306.19","1,309.14","1,289.63","833.03K","-0.27%"
"29/05/2024","1,311.67","1,324.28","1,325.13","1,310.20","861.75K","-0.71%"
"28/05/2024","1,321.10","1,310.53","1,321.10","1,307.71","657.37K","1.32%"
"27/05/2024","1,303.83","1,302.32","1,304.91","1,292.74","524.97K","0.28%"
"24/05/2024","1,300.14","1,323.76","1,327.89","1,286.91","1.09M","-1.83%"
"23/05/2024","1,324.36","1,309.98","1,324.36","1,302.51","740.29K","1.01%"
"22/05/2024","1,311.18","1,325.05","1,328.37","1,307.16","856.13K","-0.92%"
"21/05/2024","1,323.32","1,323.53","1,325.99","1,311.31","728.22K","-0.05%"
"20/05/2024","1,323.98","1,329.99","1,333.53","1,323.98","848.71K","0.26%"
"17/05/2024","1,320.57","1,315.64","1,320.57","1,311.55","732.97K","0.54%"
"16/05/2024","1,313.43","1,307.24","1,315.81","1,303.41","713.02K","1.34%"
"15/05/2024","1,296.00","1,288.45","1,300.13","1,287.51","647.54K","1.04%"
"14/05/2024","1,282.60","1,285.80","1,291.36","1,279.69","438.00K","0.31%"
"13/05/2024","1,278.61","1,286.04","1,286.83","1,271.61","542.21K","-0.28%"
"10/05/2024","1,282.26","1,287.69","1,288.20","1,272.44","501.95K","-0.11%"
"09/05/2024","1,283.72","1,291.21","1,294.20","1,278.81","537.94K","-0.30%"
"08/05/2024","1,287.60","1,279.43","1,287.60","1,271.31","669.21K","0.15%"
"07/05/2024","1,285.65","1,281.54","1,286.42","1,274.46","488.78K","0.70%"
"06/05/2024","1,276.65","1,262.31","1,276.65","1,257.53","577.61K","1.70%"
"03/05/2024","1,255.27","1,252.08","1,260.71","1,250.80","476.37K","0.47%"
"02/05/2024","1,249.43","1,246.35","1,249.91","1,240.31","432.45K","0.51%"
"26/04/2024","1,243.09","1,230.02","1,248.05","1,228.28","462.09K","0.45%"
"25/04/2024","1,237.49","1,239.91","1,241.02","1,229.92","399.95K","-0.06%"
"24/04/2024","1,238.18","1,213.23","1,240.43","1,212.00","569.78K","2.90%"
"23/04/2024","1,203.30","1,213.64","1,217.57","1,195.67","575.04K","-0.77%"
"22/04/2024","1,212.59","1,205.84","1,218.17","1,202.75","516.27K","1.47%"
"19/04/2024","1,195.08","1,210.38","1,213.37","1,185.51","860.31K","-1.69%"
"17/04/2024","1,215.58","1,237.24","1,242.83","1,215.56","637.96K","-1.73%"
"16/04/2024","1,237.01","1,235.71","1,240.53","1,210.95","1.03M","0.03%"
"15/04/2024","1,236.70","1,299.51","1,303.58","1,236.70","1.12M","-4.89%"
"12/04/2024","1,300.27","1,279.82","1,300.27","1,279.82","579.65K","1.66%"
"11/04/2024","1,279.03","1,277.65","1,283.37","1,269.27","530.41K","-0.06%"
"10/04/2024","1,279.77","1,288.18","1,291.43","1,279.77","517.93K","-0.30%"
"09/04/2024","1,283.59","1,269.79","1,283.59","1,265.69","523.29K","1.20%"
"08/04/2024","1,268.32","1,274.31","1,276.57","1,264.44","648.52K","-0.48%"
"05/04/2024","1,274.47","1,277.76","1,285.62","1,271.61","829.91K","-1.06%"
"04/04/2024","1,288.16","1,295.71","1,299.30","1,285.79","771.55K","-0.57%"
"03/04/2024","1,295.51","1,310.28","1,314.45","1,295.29","875.19K","-1.32%"
"02/04/2024","1,312.82","1,301.68","1,312.82","1,292.40","886.76K","0.30%"
"01/04/2024","1,308.85","1,309.44","1,314.86","1,300.46","723.23K","-0.30%"
"29/03/2024","1,312.81","1,320.13","1,320.44","1,309.93","647.02K","-0.42%"
"28/03/2024","1,318.41","1,313.07","1,320.94","1,312.30","748.77K","0.86%"
"27/03/2024","1,307.15","1,306.20","1,309.22","1,298.20","672.59K","0.26%"
"26/03/2024","1,303.77","1,286.59","1,303.77","1,282.01","731.08K","1.29%"
"25/03/2024","1,287.14","1,301.32","1,306.72","1,283.02","929.24K","-1.10%"
"22/03/2024","1,301.41","1,304.31","1,310.20","1,293.60","1.05M","0.26%"
"21/03/2024","1,298.02","1,287.61","1,298.02","1,283.07","1.01M","1.54%"
"20/03/2024","1,278.28","1,257.46","1,279.68","1,248.81","746.80K","1.80%"
"19/03/2024","1,255.69","1,257.46","1,262.80","1,250.89","704.97K","-0.11%"
"18/03/2024","1,257.07","1,278.94","1,282.71","1,232.91","1.45M","-1.69%"
"15/03/2024","1,278.63","1,279.44","1,286.19","1,266.60","914.80K","-0.16%"
"14/03/2024","1,280.72","1,288.86","1,294.37","1,274.46","924.16K","-0.59%"
"13/03/2024","1,288.32","1,257.74","1,288.32","1,257.74","781.87K","2.46%"
"12/03/2024","1,257.41","1,249.60","1,260.70","1,247.34","698.36K","0.55%"
"11/03/2024","1,250.57","1,263.71","1,269.32","1,247.44","800.47K","-1.02%"
"08/03/2024","1,263.51","1,288.08","1,292.40","1,263.51","1.14M","-1.81%"
"07/03/2024","1,286.75","1,279.21","1,289.19","1,275.59","814.76K","0.61%"
"06/03/2024","1,278.96","1,289.89","1,295.14","1,272.08","857.54K","-0.83%"
"05/03/2024","1,289.67","1,279.99","1,289.67","1,275.45","778.57K","0.84%"
"04/03/2024","1,278.95","1,281.35","1,284.90","1,274.72","921.48K","0.27%"
"01/03/2024","1,275.47","1,270.79","1,276.72","1,266.29","773.70K","0.53%"
"29/02/2024","1,268.79","1,270.33","1,276.89","1,260.64","873.88K","0.15%"
"28/02/2024","1,266.86","1,258.83","1,266.86","1,253.60","780.71K","1.02%"
"27/02/2024","1,254.09","1,245.53","1,254.09","1,243.39","773.78K","1.18%"
"26/02/2024","1,239.52","1,227.34","1,240.07","1,223.79","712.23K","1.07%"
"23/02/2024","1,226.44","1,247.40","1,258.14","1,226.44","1.15M","-1.58%"
"22/02/2024","1,246.13","1,248.27","1,250.02","1,243.90","680.54K","-0.16%"
"21/02/2024","1,248.08","1,246.97","1,252.98","1,240.04","757.66K","0.12%"
"20/02/2024","1,246.62","1,247.26","1,248.79","1,241.14","711.79K","0.15%"
"19/02/2024","1,244.80","1,237.35","1,244.80","1,232.99","843.01K","0.88%"
"16/02/2024","1,234.00","1,232.46","1,234.61","1,228.69","674.23K","0.44%"
"15/02/2024","1,228.57","1,223.74","1,235.50","1,223.74","741.99K","0.52%"
"07/02/2024","1,222.25","1,213.28","1,223.54","1,213.06","573.40K","0.94%"
"06/02/2024","1,210.88","1,210.05","1,213.85","1,208.70","462.51K","0.24%"
"05/02/2024","1,207.98","1,193.39","1,210.46","1,193.16","670.28K","1.39%"
"02/02/2024","1,191.37","1,191.44","1,196.51","1,189.78","645.79K","0.08%"
"01/02/2024","1,190.36","1,181.85","1,192.13","1,181.59","486.86K","0.66%"
"31/01/2024","1,182.55","1,199.52","1,200.54","1,180.51","890.67K","-1.21%"
"30/01/2024","1,197.05","1,191.98","1,197.32","1,191.45","489.70K","0.44%"
"29/01/2024","1,191.76","1,195.84","1,197.28","1,190.70","465.77K","-0.17%"
"26/01/2024","1,193.83","1,191.22","1,195.39","1,191.22","421.41K","0.43%"
"25/01/2024","1,188.76","1,191.04","1,191.15","1,185.22","397.37K","-0.07%"
"24/01/2024","1,189.61","1,192.71","1,197.82","1,188.89","535.33K","-0.35%"
"23/01/2024","1,193.84","1,200.40","1,201.51","1,191.18","508.99K","-0.36%"
"22/01/2024","1,198.13","1,198.67","1,201.42","1,190.39","629.22K","0.28%"
"19/01/2024","1,194.81","1,190.56","1,196.80","1,189.85","546.35K","0.66%"
"18/01/2024","1,187.00","1,182.36","1,188.10","1,180.56","490.73K","0.59%"
"17/01/2024","1,180.02","1,181.50","1,189.09","1,179.36","596.21K","-0.10%"
"16/01/2024","1,181.23","1,167.06","1,181.23","1,164.26","496.13K","0.96%"
"15/01/2024","1,170.03","1,179.46","1,183.81","1,170.03","482.37K","-0.42%"
"12/01/2024","1,174.91","1,176.63","1,180.49","1,164.13","912.62K","-0.40%"
"11/01/2024","1,179.67","1,179.18","1,187.32","1,174.25","679.74K","0.22%"
"10/01/2024","1,177.05","1,178.57","1,184.39","1,172.70","815.55K","-0.10%"
"09/01/2024","1,178.17","1,181.76","1,183.15","1,174.42","696.77K","-0.25%"
"08/01/2024","1,181.07","1,181.01","1,186.65","1,177.92","694.56K","0.29%"
"05/01/2024","1,177.68","1,174.58","1,179.53","1,170.38","643.20K","0.31%"
"04/01/2024","1,174.04","1,167.18","1,184.73","1,166.67","981.98K","0.68%"
"03/01/2024","1,166.13","1,152.85","1,166.13","1,149.18","571.10K","1.13%"
"02/01/2024","1,153.09","1,160.82","1,163.04","1,150.70","671.96K","-0.12%"
"29/12/2023","1,154.49","1,152.97","1,156.95","1,151.86","507.55K","0.31%"
"28/12/2023","1,150.96","1,142.60","1,152.34","1,140.53","515.67K","0.79%"
"27/12/2023","1,141.94","1,143.57","1,146.73","1,141.94","482.41K","0.03%"
"26/12/2023","1,141.58","1,138.60","1,143.43","1,137.06","493.01K","0.34%"
"25/12/2023","1,137.67","1,125.71","1,139.04","1,125.50","475.92K","1.28%"
"22/12/2023","1,123.28","1,123.43","1,126.50","1,120.40","432.96K","-0.02%"
"21/12/2023","1,123.53","1,117.67","1,123.53","1,115.59","384.03K","0.15%"
"20/12/2023","1,121.80","1,116.78","1,122.35","1,113.88","394.53K","0.48%"
"19/12/2023","1,116.40","1,109.69","1,116.40","1,100.51","460.15K","0.61%"
"18/12/2023","1,109.65","1,121.85","1,122.27","1,108.19","450.51K","-0.92%"
"15/12/2023","1,120.00","1,126.03","1,130.16","1,118.76","571.16K","-0.49%"
"14/12/2023","1,125.56","1,135.91","1,137.98","1,123.91","505.49K","-0.47%"
"13/12/2023","1,130.93","1,149.47","1,150.97","1,129.74","661.34K","-1.33%"
"12/12/2023","1,146.18","1,145.49","1,147.42","1,141.25","457.10K","0.27%"
"11/12/2023","1,143.06","1,146.25","1,146.97","1,136.72","527.11K","0.03%"
"08/12/2023","1,142.69","1,141.09","1,147.41","1,136.40","643.62K","0.15%"
"07/12/2023","1,140.97","1,144.54","1,149.36","1,124.29","1.13M","-0.23%"
"06/12/2023","1,143.56","1,133.39","1,143.56","1,131.69","676.34K","1.03%"
"05/12/2023","1,131.91","1,139.29","1,141.02","1,129.32","612.51K","-0.52%"
"04/12/2023","1,137.77","1,122.93","1,142.82","1,122.54","917.82K","1.94%"
"01/12/2023","1,116.16","1,114.02","1,116.49","1,102.26","478.60K","0.78%"
"30/11/2023","1,107.51","1,115.53","1,122.13","1,107.51","557.66K","-0.75%"
"29/11/2023","1,115.91","1,110.96","1,119.06","1,109.88","467.29K","0.69%"
"28/11/2023","1,108.21","1,099.65","1,108.45","1,086.57","507.13K","0.82%"
"27/11/2023","1,099.20","1,111.15","1,112.76","1,098.79","425.77K","-1.05%"
"24/11/2023","1,110.88","1,107.75","1,110.88","1,086.73","754.17K","0.62%"
"23/11/2023","1,104.02","1,138.13","1,141.00","1,104.02","812.97K","-2.78%"
"22/11/2023","1,135.55","1,131.25","1,136.93","1,123.42","668.83K","0.44%"
"21/11/2023","1,130.54","1,123.44","1,133.67","1,123.44","519.19K","0.70%"
"20/11/2023","1,122.67","1,108.19","1,131.47","1,102.03","642.24K","0.17%"
"17/11/2023","1,120.71","1,148.33","1,150.87","1,114.48","990.50K","-2.14%"
"16/11/2023","1,145.23","1,138.03","1,145.23","1,133.77","513.42K","0.36%"
"15/11/2023","1,141.07","1,143.60","1,154.93","1,137.84","752.42K","0.89%"
"14/11/2023","1,130.99","1,125.10","1,138.29","1,122.43","660.52K","1.15%"
"13/11/2023","1,118.08","1,118.23","1,126.32","1,108.57","620.65K","0.04%"
"10/11/2023","1,117.66","1,119.39","1,134.77","1,117.04","811.38K","-0.98%"
"09/11/2023","1,128.67","1,133.30","1,142.44","1,127.20","844.32K","-0.13%"
"08/11/2023","1,130.14","1,089.36","1,130.14","1,086.01","739.60K","3.70%"
"07/11/2023","1,089.81","1,096.25","1,101.24","1,088.44","451.98K","-0.92%"
"06/11/2023","1,099.89","1,091.81","1,099.89","1,090.48","471.29K","1.45%"
"03/11/2023","1,084.21","1,085.15","1,091.65","1,077.85","607.73K","0.06%"
"02/11/2023","1,083.52","1,044.26","1,083.52","1,044.26","625.35K","3.80%"
"01/11/2023","1,043.88","1,028.23","1,043.88","1,021.99","514.70K","1.54%"
"31/10/2023","1,028.02","1,045.34","1,048.42","1,025.17","613.61K","-1.47%"
"30/10/2023","1,043.37","1,063.65","1,066.68","1,043.37","383.88K","-2.33%"
"27/10/2023","1,068.21","1,066.91","1,070.36","1,045.59","536.66K","0.76%"
"26/10/2023","1,060.15","1,089.90","1,091.40","1,051.49","975.78K","-4.49%"
"25/10/2023","1,109.99","1,115.60","1,123.47","1,109.99","413.56K","-0.42%"
"24/10/2023","1,114.63","1,104.55","1,117.25","1,097.54","379.62K","1.11%"
"23/10/2023","1,102.38","1,116.83","1,117.06","1,096.05","430.18K","-1.37%"
"20/10/2023","1,117.68","1,094.02","1,117.88","1,083.01","521.07K","2.13%"
"19/10/2023","1,094.35","1,114.81","1,114.95","1,094.35","534.21K","-1.77%"
"18/10/2023","1,114.05","1,135.41","1,137.01","1,095.84","818.14K","-1.58%"
"17/10/2023","1,131.88","1,158.60","1,161.54","1,131.88","496.34K","-1.91%"
"16/10/2023","1,153.95","1,168.58","1,170.91","1,152.71","544.12K","-1.28%"
"13/10/2023","1,168.95","1,157.53","1,170.06","1,151.80","508.92K","0.25%"
"12/10/2023","1,166.01","1,167.55","1,173.69","1,162.31","525.16K","-0.06%"
"11/10/2023","1,166.69","1,158.90","1,166.69","1,151.34","443.19K","0.85%"
"10/10/2023","1,156.82","1,153.96","1,163.70","1,153.96","559.54K","0.58%"
"09/10/2023","1,150.17","1,137.76","1,150.17","1,135.61","480.81K","1.12%"
"06/10/2023","1,137.48","1,121.25","1,138.50","1,115.44","511.80K","1.53%"
"05/10/2023","1,120.32","1,139.01","1,141.20","1,120.32","481.70K","-1.26%"
"04/10/2023","1,134.66","1,117.91","1,143.24","1,108.56","575.96K","1.08%"
"03/10/2023","1,122.49","1,152.99","1,153.91","1,120.71","823.47K","-3.48%"
"02/10/2023","1,162.99","1,161.58","1,169.89","1,156.31","405.69K","0.21%"
"29/09/2023","1,160.57","1,164.38","1,170.78","1,158.31","459.06K","0.20%"
"28/09/2023","1,158.31","1,161.15","1,161.56","1,140.47","566.62K","-0.28%"
"27/09/2023","1,161.58","1,142.68","1,161.58","1,125.58","661.91K","1.84%"
"26/09/2023","1,140.57","1,149.27","1,167.22","1,140.57","837.07K","-0.97%"
"25/09/2023","1,151.78","1,195.86","1,201.02","1,151.78","876.20K","-3.94%"
"22/09/2023","1,198.98","1,217.35","1,217.35","1,182.77","1.17M","-2.33%"
"21/09/2023","1,227.63","1,243.31","1,244.66","1,226.79","816.86K","-1.24%"
"20/09/2023","1,243.09","1,229.12","1,244.26","1,226.13","663.08K","1.31%"
"19/09/2023","1,227.01","1,226.03","1,230.94","1,211.60","754.81K","0.23%"
"18/09/2023","1,224.23","1,235.43","1,237.77","1,216.12","668.57K","-1.14%"
"15/09/2023","1,238.35","1,237.40","1,246.70","1,231.77","735.07K","0.25%"
"14/09/2023","1,235.28","1,251.15","1,257.55","1,233.87","912.78K","-1.27%"
"13/09/2023","1,251.14","1,262.24","1,265.02","1,244.51","1.01M","-0.53%"
"12/09/2023","1,257.81","1,231.85","1,257.81","1,227.33","743.38K","2.11%"
"11/09/2023","1,231.85","1,255.96","1,262.99","1,231.08","1.12M","-1.65%"
"08/09/2023","1,252.51","1,251.54","1,259.35","1,250.19","805.61K","-0.07%"
"07/09/2023","1,253.36","1,258.03","1,265.99","1,250.36","932.93K","-0.15%"
"06/09/2023","1,255.27","1,242.69","1,255.27","1,234.00","907.52K","1.19%"
"05/09/2023","1,240.45","1,238.69","1,243.77","1,234.01","821.32K","0.78%"
"31/08/2023","1,230.85","1,219.37","1,230.85","1,219.37","757.82K","1.04%"
"30/08/2023","1,218.21","1,207.01","1,218.87","1,205.76","696.57K","1.05%"
"29/08/2023","1,205.57","1,205.99","1,209.70","1,197.83","771.92K","0.28%"
"28/08/2023","1,202.19","1,188.44","1,202.19","1,187.49","640.01K","1.73%"
"25/08/2023","1,181.77","1,184.87","1,189.56","1,178.32","704.52K","-0.27%"
"24/08/2023","1,184.99","1,165.28","1,184.99","1,161.87","658.76K","1.84%"
"23/08/2023","1,163.54","1,184.33","1,184.85","1,159.71","565.10K","-0.73%"
"22/08/2023","1,172.12","1,167.95","1,172.12","1,132.60","818.54K","0.57%"
"21/08/2023","1,165.53","1,164.33","1,175.48","1,150.58","859.14K","0.01%"
"18/08/2023","1,165.40","1,218.49","1,221.29","1,163.09","1.44M","-4.95%"
"17/08/2023","1,226.14","1,235.99","1,238.21","1,226.14","911.09K","-0.71%"
"16/08/2023","1,234.85","1,223.51","1,234.85","1,221.64","728.09K","0.91%"
"15/08/2023","1,223.73","1,228.07","1,228.30","1,219.90","701.68K","-0.16%"
"14/08/2023","1,225.71","1,223.05","1,227.96","1,216.01","896.75K","0.64%"
"11/08/2023","1,217.89","1,213.04","1,217.90","1,197.83","830.50K","0.99%"
