"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"02/11/2017","860.57","871.76","876.38","859.14","36.28K","-1.41%"
"01/11/2017","872.91","879.56","883.49","872.91","25.48K","-1.17%"
"31/10/2017","883.21","890.46","891.39","881.95","23.50K","-1.24%"
"30/10/2017","894.29","901.51","905.76","891.83","25.60K","-0.63%"
"27/10/2017","899.99","898.40","902.99","894.92","22.61K","0.26%"
"26/10/2017","897.69","904.74","906.22","889.79","28.21K","-0.75%"
"25/10/2017","904.46","906.98","909.58","901.39","26.49K","-0.16%"
"24/10/2017","905.94","902.83","905.94","898.80","29.52K","0.22%"
"23/10/2017","903.95","913.90","914.69","901.76","34.94K","-1.21%"
"20/10/2017","914.99","921.92","922.83","912.82","34.65K","-0.55%"
"19/10/2017","920.06","915.45","922.95","915.29","36.74K","0.51%"
"18/10/2017","915.39","923.33","925.57","915.19","37.34K","-0.86%"
"17/10/2017","923.34","926.40","927.24","921.63","30.52K","-0.07%"
"16/10/2017","923.96","921.28","927.46","921.28","31.86K","0.27%"
"13/10/2017","921.46","923.52","925.63","919.99","27.62K","-0.16%"
"12/10/2017","922.97","921.60","925.85","921.60","25.07K","0.53%"
"11/10/2017","918.11","918.23","921.15","918.00","32.47K","0.22%"
"10/10/2017","916.08","916.24","918.93","912.95","28.75K","0.11%"
"09/10/2017","915.08","915.43","918.45","909.89","26.60K","0.12%"
"06/10/2017","914.00","910.90","914.73","910.90","21.52K","0.30%"
"05/10/2017","911.29","913.96","916.98","910.37","21.14K","0.03%"
"04/10/2017","910.98","899.28","910.98","899.28","20.27K","1.20%"
"03/10/2017","900.15","903.24","905.27","892.67","30.04K","-0.44%"
"02/10/2017","904.13","912.43","916.41","904.13","20.79K","-1.05%"
"29/09/2017","913.72","916.83","919.82","911.25","24.66K","-0.65%"
"28/09/2017","919.72","925.51","929.56","918.22","29.64K","-0.61%"
"27/09/2017","925.40","930.31","931.61","925.40","22.10K","-0.47%"
"26/09/2017","929.79","931.75","933.11","925.41","32.31K","-0.34%"
"25/09/2017","932.92","934.43","936.86","931.52","23.81K","-0.20%"
"22/09/2017","934.81","930.17","934.81","930.17","28.11K","0.54%"
"21/09/2017","929.82","933.19","934.85","928.26","26.62K","-0.03%"
"20/09/2017","930.07","930.19","932.73","926.52","27.13K","0.04%"
"19/09/2017","929.73","931.63","934.14","929.08","31.93K","0.06%"
"18/09/2017","929.15","922.24","930.22","922.24","32.54K","0.73%"
"15/09/2017","922.41","914.85","922.41","913.11","23.34K","0.87%"
"14/09/2017","914.41","914.33","916.36","912.24","23.17K","0.46%"
"13/09/2017","910.20","907.02","910.20","905.92","26.32K","0.84%"
"12/09/2017","902.65","896.68","903.20","896.68","21.41K","0.72%"
"11/09/2017","896.19","902.50","904.11","896.19","23.79K","-0.76%"
"08/09/2017","903.06","904.10","907.78","902.55","19.40K","0.02%"
"07/09/2017","902.87","901.32","906.03","901.32","28.75K","-0.05%"
"06/09/2017","903.29","903.83","904.97","900.28","28.17K","-0.21%"
"05/09/2017","905.18","907.89","910.41","905.18","23.39K","-0.44%"
"01/09/2017","909.22","904.07","909.28","903.29","24.52K","0.66%"
"31/08/2017","903.23","906.33","910.35","901.89","33.57K","-0.15%"
"30/08/2017","904.59","902.80","905.86","902.80","33.49K","-0.03%"
"29/08/2017","904.84","910.90","910.90","904.01","29.15K","-0.74%"
"28/08/2017","911.63","916.24","917.77","910.91","36.90K","0.01%"
"25/08/2017","911.53","905.70","912.46","901.56","46.00K","0.47%"
"24/08/2017","907.25","909.14","911.18","905.55","32.42K","-0.12%"
"23/08/2017","908.38","908.78","912.19","905.96","35.11K","-0.55%"
"22/08/2017","913.36","922.45","925.22","910.64","33.84K","-1.21%"
"21/08/2017","924.56","929.40","934.02","923.13","37.53K","-0.49%"
"18/08/2017","929.10","915.63","929.63","912.91","54.45K","0.54%"
"17/08/2017","924.12","935.89","935.89","924.12","31.50K","-1.26%"
"16/08/2017","935.92","937.03","938.85","930.93","31.57K","-0.18%"
"15/08/2017","937.63","941.55","944.80","935.52","38.53K","-0.32%"
"14/08/2017","940.62","930.01","941.11","930.01","41.00K","0.46%"
"11/08/2017","936.35","941.79","941.79","935.09","33.13K","-1.13%"
"10/08/2017","947.09","946.16","952.20","943.88","42.04K","-0.92%"
"09/08/2017","955.90","976.98","979.57","950.73","77.74K","-1.40%"
"08/08/2017","969.51","974.37","977.01","967.55","43.97K","0.54%"
"07/08/2017","964.35","959.68","965.75","956.13","53.30K","1.58%"
"04/08/2017","949.39","940.15","952.98","940.15","41.55K","1.03%"
"03/08/2017","939.75","932.63","943.34","932.63","36.25K","1.00%"
"02/08/2017","930.44","932.59","933.03","927.18","35.25K","0.09%"
"01/08/2017","929.56","929.71","934.55","929.00","35.57K","0.24%"
"31/07/2017","927.33","929.61","932.36","924.51","34.41K","0.21%"
"28/07/2017","925.43","921.31","926.12","921.12","40.84K","0.47%"
"27/07/2017","921.11","924.99","925.21","919.36","41.60K","-0.08%"
"26/07/2017","921.81","911.87","921.81","911.87","43.48K","1.43%"
"25/07/2017","908.82","903.45","909.96","901.96","40.83K","0.54%"
"24/07/2017","903.98","906.53","909.22","902.66","34.60K","-0.55%"
"21/07/2017","909.01","915.05","919.29","909.01","32.84K","-0.30%"
"20/07/2017","911.74","912.20","912.20","906.17","31.10K","0.14%"
"19/07/2017","910.50","908.96","912.06","908.05","33.57K","0.33%"
"18/07/2017","907.52","907.87","910.62","903.45","36.62K","-0.56%"
"17/07/2017","912.64","922.32","923.95","907.22","44.65K","-0.71%"
"14/07/2017","919.17","922.37","925.82","919.17","36.03K","-0.01%"
"13/07/2017","919.30","920.84","921.66","915.16","48.54K","0.36%"
"12/07/2017","915.97","913.05","916.73","910.41","36.17K","0.93%"
"11/07/2017","907.51","902.57","909.06","901.46","36.34K","0.54%"
"10/07/2017","902.64","908.62","910.93","898.87","37.39K","-0.58%"
"07/07/2017","907.94","916.73","919.01","907.94","50.39K","-0.64%"
"06/07/2017","913.82","909.78","913.82","909.78","53.15K","0.69%"
"05/07/2017","907.56","902.09","908.20","901.10","38.14K","0.71%"
"04/07/2017","901.16","898.88","901.16","896.54","38.84K","0.27%"
"03/07/2017","898.76","896.68","900.46","896.68","34.06K","0.22%"
"30/06/2017","896.77","899.35","901.67","895.51","31.43K","-0.06%"
"29/06/2017","897.29","894.20","897.35","894.11","36.12K","0.60%"
"28/06/2017","891.96","886.58","891.96","886.20","31.00K","0.39%"
"27/06/2017","888.49","894.57","895.53","885.61","35.69K","-0.54%"
"26/06/2017","893.34","896.27","897.24","892.90","33.30K","-0.16%"
"23/06/2017","894.76","890.99","895.29","889.29","41.77K","0.54%"
"22/06/2017","889.92","886.39","891.00","885.46","39.38K","0.50%"
"21/06/2017","885.45","888.27","888.33","880.77","27.95K","-0.11%"
"20/06/2017","886.45","886.16","887.93","881.43","30.94K","0.20%"
"19/06/2017","884.70","883.42","884.70","881.71","28.54K","0.47%"
"16/06/2017","880.58","878.63","880.70","878.31","22.24K","0.09%"
"15/06/2017","879.83","879.57","881.84","876.85","29.04K","-0.15%"
"14/06/2017","881.13","881.36","881.99","878.81","31.94K","0.15%"
"13/06/2017","879.79","879.84","880.99","875.00","34.28K","0.18%"
"12/06/2017","878.25","882.37","884.74","877.44","27.30K","-0.48%"
"09/06/2017","882.48","881.88","885.38","881.22","29.93K","-0.09%"
"08/06/2017","883.26","887.59","887.81","878.78","39.14K","-0.29%"
"07/06/2017","885.81","884.84","887.16","881.82","39.05K","0.56%"
"06/06/2017","880.92","878.15","880.92","877.01","32.90K","0.48%"
"05/06/2017","876.71","873.75","879.57","873.75","25.54K","0.57%"
"02/06/2017","871.73","867.58","871.73","865.27","23.23K","0.78%"
"01/06/2017","865.01","860.63","866.25","860.63","21.95K","0.50%"
"31/05/2017","860.67","862.91","865.76","857.81","25.65K","-0.30%"
"30/05/2017","863.28","874.07","875.49","862.58","39.13K","-1.22%"
"29/05/2017","873.97","874.07","876.86","873.19","34.74K","0.31%"
"26/05/2017","871.30","868.56","871.30","868.26","26.98K","0.37%"
"25/05/2017","868.07","863.68","871.23","863.68","30.14K","0.55%"
"24/05/2017","863.33","862.33","865.40","862.33","28.65K","0.47%"
"23/05/2017","859.30","859.34","862.34","857.09","32.03K","0.01%"
"22/05/2017","859.20","865.71","869.33","859.02","32.58K","-0.41%"
"19/05/2017","862.71","861.89","865.31","860.22","25.79K","0.14%"
"18/05/2017","861.49","870.52","870.92","860.86","26.85K","-1.22%"
"17/05/2017","872.10","870.55","873.57","864.80","28.39K","0.07%"
"16/05/2017","871.46","880.63","882.05","871.46","43.42K","-0.74%"
"15/05/2017","877.99","866.95","878.16","866.95","40.12K","1.32%"
"12/05/2017","866.56","861.17","867.41","861.17","32.33K","0.77%"
"11/05/2017","859.98","858.61","861.21","856.77","30.36K","0.39%"
"10/05/2017","856.64","859.83","862.77","856.64","36.76K","0.08%"
"09/05/2017","855.96","849.69","855.96","848.78","34.07K","1.07%"
"08/05/2017","846.90","842.60","848.49","842.60","29.79K","0.91%"
"05/05/2017","839.23","831.78","839.23","831.78","29.70K","1.28%"
"04/05/2017","828.60","824.45","831.14","824.45","30.13K","0.63%"
"03/05/2017","823.38","822.69","824.22","819.28","27.34K","0.52%"
"28/04/2017","819.09","815.56","819.23","813.41","24.46K","0.28%"
"27/04/2017","816.82","810.34","817.11","810.34","17.42K","0.85%"
"26/04/2017","809.90","804.40","809.96","804.40","19.23K","0.83%"
"25/04/2017","803.24","800.91","805.30","800.91","19.67K","0.25%"
"24/04/2017","801.24","803.43","804.78","800.95","17.58K","-0.47%"
"21/04/2017","805.06","805.26","807.54","805.06","18.12K","-0.19%"
"20/04/2017","806.57","808.18","808.89","805.77","18.12K","-0.02%"
"19/04/2017","806.72","803.87","806.72","801.90","17.12K","0.51%"
"18/04/2017","802.64","797.70","803.22","791.17","23.76K","0.53%"
"17/04/2017","798.42","806.69","811.64","798.42","29.11K","-1.10%"
"14/04/2017","807.26","813.13","813.13","801.10","26.86K","-0.77%"
"13/04/2017","813.55","815.27","817.08","813.53","22.69K","-0.17%"
"12/04/2017","814.93","819.94","823.68","814.78","31.99K","-0.77%"
"11/04/2017","821.27","820.58","823.16","819.80","27.65K","0.12%"
"10/04/2017","820.25","821.79","823.01","819.05","23.22K","0.14%"
"07/04/2017","819.13","819.65","822.03","818.44","26.41K","0.00%"
"05/04/2017","819.16","819.32","821.60","817.45","23.97K","0.16%"
"04/04/2017","817.89","819.49","822.29","817.89","25.28K","-0.02%"
"03/04/2017","818.08","816.96","818.22","814.02","28.97K","0.13%"
"31/03/2017","816.99","819.21","819.24","815.31","23.46K","0.04%"
"30/03/2017","816.69","813.30","817.38","813.30","25.84K","0.56%"
"29/03/2017","812.15","813.66","814.71","810.29","30.22K","-0.03%"
"28/03/2017","812.40","813.15","816.66","809.60","37.69K","-0.12%"
"27/03/2017","813.34","815.62","817.53","811.79","30.81K","-0.28%"
"24/03/2017","815.65","815.93","819.30","812.96","30.42K","0.18%"
"23/03/2017","814.19","813.10","816.85","811.70","27.19K","0.11%"
"22/03/2017","813.30","824.77","825.20","813.30","36.54K","-1.42%"
"21/03/2017","825.03","825.70","826.94","822.83","24.03K","-0.05%"
"20/03/2017","825.47","821.82","825.47","820.46","28.21K","0.82%"
"17/03/2017","818.78","818.53","821.96","818.53","21.67K","0.34%"
"16/03/2017","816.00","811.50","816.95","811.50","24.09K","0.55%"
"15/03/2017","811.52","810.78","813.84","809.42","21.58K","0.23%"
"14/03/2017","809.69","808.60","812.15","808.10","25.06K","0.32%"
"13/03/2017","807.08","804.84","808.50","803.47","24.91K","0.34%"
"10/03/2017","804.31","809.26","811.37","804.31","29.89K","-0.34%"
"09/03/2017","807.07","807.52","809.76","805.63","32.15K","-0.16%"
"08/03/2017","808.33","805.71","809.96","804.61","24.55K","0.22%"
"07/03/2017","806.59","802.07","806.59","802.07","32.80K","0.55%"
"06/03/2017","802.15","797.34","802.91","797.34","29.28K","0.67%"
"03/03/2017","796.82","798.96","799.64","792.97","26.40K","-0.27%"
"02/03/2017","798.97","799.52","805.61","796.35","21.70K","-0.11%"
"01/03/2017","799.82","802.63","806.07","793.50","33.04K","-0.45%"
"28/02/2017","803.40","806.29","809.82","803.23","34.77K","-0.50%"
"27/02/2017","807.47","803.53","808.03","803.53","26.57K","0.31%"
"24/02/2017","805.01","805.35","809.63","805.01","39.85K","0.08%"
"23/02/2017","804.37","803.87","806.36","798.22","41.01K","0.04%"
"22/02/2017","804.03","808.81","809.68","804.03","32.76K","-0.34%"
"21/02/2017","806.79","801.26","807.68","801.26","37.84K","1.08%"
"20/02/2017","798.16","787.93","798.16","787.93","31.18K","1.32%"
"17/02/2017","787.79","785.52","787.79","782.63","30.95K","0.28%"
"16/02/2017","785.61","791.21","793.96","785.29","37.73K","-0.32%"
"15/02/2017","788.14","780.72","789.48","780.72","32.33K","0.99%"
"14/02/2017","780.41","776.91","781.57","776.91","39.15K","0.57%"
"13/02/2017","776.00","770.85","776.56","770.85","37.20K","0.85%"
"10/02/2017","769.43","768.44","770.37","768.09","26.78K","0.28%"
"09/02/2017","767.27","761.43","767.27","761.43","30.97K","0.87%"
"08/02/2017","760.65","758.79","761.58","758.73","21.51K","0.43%"
"07/02/2017","757.37","756.10","758.72","754.24","28.21K","0.44%"
"06/02/2017","754.08","753.98","755.12","752.66","22.24K","0.09%"
"03/02/2017","753.37","754.96","755.81","751.66","23.15K","-0.17%"
"02/02/2017","754.69","751.00","754.96","751.00","13.92K","0.60%"
"25/01/2017","750.17","744.01","750.17","743.99","20.94K","1.06%"
"24/01/2017","742.31","738.61","743.05","738.44","21.00K","0.77%"
"23/01/2017","736.64","737.25","740.17","734.30","15.02K","-0.11%"
"20/01/2017","737.43","734.71","738.38","734.71","11.98K","0.30%"
"19/01/2017","735.21","737.44","739.31","735.21","9.03K","-0.30%"
"18/01/2017","737.42","743.24","744.56","737.30","11.27K","-0.62%"
"17/01/2017","742.04","744.40","746.28","740.20","10.28K","-0.37%"
"16/01/2017","744.83","751.92","754.91","744.61","12.16K","-0.90%"
"13/01/2017","751.60","751.09","754.83","749.65","12.48K","0.15%"
"12/01/2017","750.44","749.74","751.02","748.44","12.37K","0.11%"
"11/01/2017","749.58","749.92","753.96","749.19","14.06K","-0.04%"
"10/01/2017","749.87","750.71","751.21","748.05","11.74K","-0.05%"
"09/01/2017","750.27","750.11","752.35","748.48","10.14K","0.05%"
"06/01/2017","749.92","750.09","753.08","749.25","16.59K","-0.16%"
"05/01/2017","751.13","748.16","751.47","747.32","14.08K","0.43%"
"04/01/2017","747.88","748.17","753.68","747.50","10.34K","-0.23%"
"03/01/2017","749.63","749.69","751.22","747.28","10.71K","0.01%"
"30/12/2016","749.59","746.76","749.59","745.33","10.41K","0.29%"
"29/12/2016","747.44","744.80","748.70","744.80","12.40K","0.34%"
"28/12/2016","744.89","744.59","747.20","741.90","10.80K","-0.02%"
"27/12/2016","745.03","744.85","747.33","742.38","20.07K","-0.26%"
"26/12/2016","746.98","752.05","754.37","746.61","12.24K","-0.54%"
"23/12/2016","751.02","753.74","755.81","748.95","10.63K","-0.41%"
"22/12/2016","754.12","757.22","759.33","753.03","13.45K","-0.53%"
"21/12/2016","758.13","754.05","758.56","753.41","17.01K","0.49%"
"20/12/2016","754.42","758.12","758.78","752.56","14.85K","-0.43%"
"19/12/2016","757.71","757.36","760.76","755.48","15.95K","0.47%"
"16/12/2016","754.16","754.77","757.50","751.96","12.09K","-0.29%"
"15/12/2016","756.36","759.35","759.35","753.29","15.89K","0.01%"
"14/12/2016","756.30","742.32","756.61","742.32","22.60K","1.68%"
"13/12/2016","743.79","749.86","752.73","739.05","15.77K","-0.84%"
"12/12/2016","750.06","764.41","766.72","750.06","17.34K","-2.11%"
"09/12/2016","766.19","770.80","774.38","765.74","17.47K","-0.98%"
"08/12/2016","773.76","777.03","778.22","771.90","15.44K","-0.05%"
"07/12/2016","774.13","773.85","777.40","772.73","24.93K","-0.29%"
"06/12/2016","776.41","788.13","788.77","775.45","22.39K","-1.39%"
"05/12/2016","787.38","787.09","789.21","783.34","20.80K","0.08%"
"02/12/2016","786.76","788.49","789.58","784.57","26.56K","-0.07%"
"01/12/2016","787.35","784.89","788.59","784.89","21.72K","0.28%"
"30/11/2016","785.16","780.22","785.16","776.97","17.70K","0.49%"
"29/11/2016","781.30","784.44","786.32","778.25","17.56K","-0.16%"
"28/11/2016","782.55","788.19","790.54","778.94","19.95K","-0.71%"
"25/11/2016","788.16","790.67","791.84","786.63","15.62K","-0.16%"
"24/11/2016","789.46","789.04","792.08","788.87","20.33K","0.21%"
"23/11/2016","787.83","788.20","791.82","786.50","19.73K","-0.14%"
"22/11/2016","788.95","791.82","792.98","787.76","19.10K","-0.09%"
"21/11/2016","789.70","790.55","792.69","786.11","16.64K","-0.02%"
"18/11/2016","789.82","792.49","794.06","785.73","19.52K","-0.19%"
"17/11/2016","791.30","796.91","798.17","790.14","24.83K","-0.51%"
"16/11/2016","795.38","793.31","796.93","793.19","16.02K","0.36%"
"15/11/2016","792.55","794.58","795.97","790.52","19.07K","-0.08%"
"14/11/2016","793.19","796.88","797.27","790.22","13.30K","-0.22%"
"11/11/2016","794.95","795.38","800.01","793.84","13.39K","-0.08%"
"10/11/2016","795.55","785.72","795.77","785.72","17.41K","2.16%"
"09/11/2016","778.73","788.68","788.68","761.98","18.85K","-1.24%"
"08/11/2016","788.51","789.75","792.73","785.96","14.65K","-0.09%"
"07/11/2016","789.22","782.98","790.13","782.98","13.54K","0.78%"
"04/11/2016","783.14","784.30","789.02","782.64","10.93K","-0.46%"
"03/11/2016","786.75","789.77","790.40","779.80","17.60K","-0.52%"
"02/11/2016","790.85","798.11","799.30","790.85","14.78K","-0.70%"
"01/11/2016","796.42","796.37","799.61","794.26","12.79K","0.10%"
"31/10/2016","795.61","800.41","802.47","793.77","14.43K","-0.60%"
"28/10/2016","800.45","799.04","802.10","796.21","13.22K","0.31%"
"27/10/2016","797.94","794.91","800.52","794.91","12.28K","-0.10%"
"26/10/2016","798.71","798.79","801.93","793.07","14.49K","-0.33%"
"25/10/2016","801.36","804.55","808.96","798.99","15.90K","-0.72%"
"24/10/2016","807.21","812.26","816.29","807.21","16.98K","-0.64%"
"21/10/2016","812.38","815.42","817.22","812.25","18.94K","0.03%"
"20/10/2016","812.11","811.41","817.58","811.41","16.28K","0.28%"
"19/10/2016","809.84","811.78","814.70","809.45","20.08K","-0.03%"
"18/10/2016","810.11","807.46","811.41","805.62","18.96K","0.19%"
"17/10/2016","808.55","813.16","816.87","808.34","17.63K","-0.52%"
"14/10/2016","812.81","809.13","815.23","808.67","26.17K","0.57%"
"13/10/2016","808.21","802.07","808.99","800.63","21.48K","0.75%"
"12/10/2016","802.23","801.55","804.18","799.72","18.63K","0.20%"
"11/10/2016","800.65","799.82","800.99","786.87","18.38K","0.35%"
"10/10/2016","797.87","803.85","806.02","797.87","22.55K","-0.75%"
"07/10/2016","803.91","808.64","808.96","798.08","19.38K","-0.27%"
"06/10/2016","806.11","800.46","809.39","800.46","19.39K","0.77%"
"05/10/2016","799.96","798.65","802.49","798.31","16.22K","0.20%"
"04/10/2016","798.38","807.09","809.32","797.35","20.66K","-1.05%"
"03/10/2016","806.85","805.01","809.11","805.01","18.44K","0.24%"
"30/09/2016","804.88","805.55","808.13","803.78","17.68K","-0.28%"
"29/09/2016","807.11","808.68","812.62","804.08","20.91K","-0.26%"
"28/09/2016","809.22","813.48","815.84","809.06","19.56K","-0.32%"
"27/09/2016","811.81","807.43","811.81","806.02","22.66K","0.51%"
"26/09/2016","807.67","806.45","808.89","805.70","16.12K","0.19%"
"23/09/2016","806.10","803.39","806.10","802.98","20.18K","0.51%"
"22/09/2016","801.97","799.49","802.76","798.69","20.62K","0.60%"
"21/09/2016","797.21","795.07","798.23","795.07","19.06K","0.53%"
"20/09/2016","792.97","789.05","793.28","788.89","19.30K","0.56%"
"19/09/2016","788.56","786.43","790.56","785.60","20.81K","0.45%"
"16/09/2016","784.99","785.76","787.81","783.06","17.34K","-0.21%"
"15/09/2016","786.67","790.63","791.35","783.14","20.20K","-0.52%"
"14/09/2016","790.78","794.68","795.50","788.62","16.83K","-0.53%"
"13/09/2016","795.02","793.11","798.42","792.62","15.55K","-0.03%"
"12/09/2016","795.22","805.91","806.08","795.22","17.03K","-1.76%"
"09/09/2016","809.48","806.45","811.30","806.30","18.54K","0.45%"
"08/09/2016","805.88","801.84","806.22","801.50","19.61K","0.61%"
"07/09/2016","800.97","800.14","802.22","796.79","19.07K","-0.10%"
"06/09/2016","801.77","802.03","805.14","799.92","19.31K","-0.02%"
"05/09/2016","801.96","803.63","805.32","800.35","21.09K","0.21%"
"01/09/2016","800.29","797.48","801.13","796.84","17.57K","0.58%"
"31/08/2016","795.68","792.33","798.26","791.75","18.47K","0.32%"
"30/08/2016","793.14","788.90","794.55","788.55","18.23K","0.14%"
"29/08/2016","792.05","803.93","807.59","792.05","26.81K","-1.80%"
"26/08/2016","806.60","806.22","810.41","806.22","22.94K","0.34%"
"25/08/2016","803.85","800.09","806.26","799.55","21.55K","0.37%"
"24/08/2016","800.87","796.99","803.46","796.99","24.53K","0.50%"
"23/08/2016","796.92","792.97","796.92","791.66","20.57K","0.13%"
"22/08/2016","795.87","806.09","806.90","795.87","17.07K","-1.19%"
"19/08/2016","805.47","810.07","811.70","804.93","21.68K","-0.30%"
"18/08/2016","807.89","810.34","812.80","802.26","23.23K","-0.18%"
"17/08/2016","809.31","808.03","809.76","805.25","21.50K","0.29%"
"16/08/2016","806.97","802.66","810.08","801.92","27.43K","0.84%"
"15/08/2016","800.27","792.14","802.06","792.14","20.90K","0.37%"
"12/08/2016","797.30","805.55","807.90","795.48","24.34K","-0.78%"
"11/08/2016","803.56","797.81","806.26","797.81","27.39K","0.71%"
"10/08/2016","797.88","792.26","797.95","789.57","24.10K","0.85%"
"09/08/2016","791.19","779.50","791.19","779.50","22.13K","1.09%"
"08/08/2016","782.65","785.43","788.41","778.97","22.02K","-0.35%"
"05/08/2016","785.39","789.17","789.17","776.16","33.52K","-0.69%"
"04/08/2016","790.84","797.08","803.41","790.84","31.29K","-0.69%"
"03/08/2016","796.34","793.07","799.10","793.06","25.25K","-0.51%"
"02/08/2016","800.46","812.97","812.97","796.16","29.76K","-2.31%"
"01/08/2016","819.42","826.30","828.65","817.93","24.24K","-1.14%"
"29/07/2016","828.83","829.10","833.24","827.79","26.05K","-0.11%"
"28/07/2016","829.72","829.19","832.93","825.16","27.00K","0.16%"
"27/07/2016","828.37","820.61","831.32","820.61","26.84K","0.92%"
"26/07/2016","820.85","819.26","821.94","814.29","27.24K","-0.09%"
"25/07/2016","821.57","819.46","822.87","818.45","24.49K","0.05%"
"22/07/2016","821.13","823.33","823.74","809.89","27.62K","-1.15%"
"21/07/2016","830.71","839.42","843.04","830.71","32.32K","-1.19%"
"20/07/2016","840.68","844.31","847.30","840.33","42.49K","-0.69%"
"19/07/2016","846.51","854.63","854.91","840.44","30.44K","-0.36%"
"18/07/2016","849.56","843.35","849.56","842.03","28.22K","0.72%"
"15/07/2016","843.48","848.11","848.81","836.60","27.43K","-0.81%"
"14/07/2016","850.41","867.07","869.07","850.41","42.11K","-2.04%"
"13/07/2016","868.09","865.40","873.37","865.40","26.33K","0.85%"
"12/07/2016","860.77","850.56","860.90","843.90","62.92K","0.54%"
"11/07/2016","856.16","878.59","881.26","854.30","42.55K","-2.44%"
"08/07/2016","877.60","879.12","887.01","874.81","37.27K","-0.02%"
"07/07/2016","877.74","870.22","879.01","870.22","40.21K","1.52%"
"06/07/2016","864.63","851.91","866.39","848.52","30.69K","0.99%"
"05/07/2016","856.12","864.04","864.04","854.09","35.81K","-0.04%"
"04/07/2016","856.46","850.55","858.92","850.15","34.72K","1.21%"
"01/07/2016","846.19","835.84","846.19","835.84","29.16K","1.46%"
"30/06/2016","834.03","836.53","840.22","832.22","27.69K","0.23%"
"29/06/2016","832.08","816.00","832.08","816.00","29.07K","1.98%"
"28/06/2016","815.94","810.84","815.94","806.91","20.45K","0.52%"
"27/06/2016","811.70","811.68","811.99","798.34","24.55K","-0.55%"
"24/06/2016","816.17","829.24","829.41","790.71","62.02K","-1.54%"
"23/06/2016","828.92","824.27","831.01","824.27","33.20K","0.79%"
"22/06/2016","822.40","818.38","824.58","818.38","29.50K","0.65%"
"21/06/2016","817.12","813.24","818.26","813.07","31.56K","0.48%"
"20/06/2016","813.18","806.22","813.18","805.73","24.82K","0.91%"
"17/06/2016","805.87","807.73","810.14","802.05","28.47K","-0.50%"
"16/06/2016","809.94","807.32","812.09","806.90","28.96K","0.39%"
"15/06/2016","806.82","803.03","806.82","799.85","31.75K","0.62%"
"14/06/2016","801.82","794.43","801.82","793.22","30.74K","0.76%"
"13/06/2016","795.80","795.90","797.35","791.65","31.35K","-0.25%"
"10/06/2016","797.81","795.19","799.10","794.53","36.16K","0.45%"
"09/06/2016","794.21","788.36","794.21","787.95","36.94K","0.93%"
"08/06/2016","786.87","782.58","788.04","782.58","33.54K","0.70%"
"07/06/2016","781.40","775.88","781.40","775.88","27.24K","0.74%"
"06/06/2016","775.69","779.69","780.79","771.77","33.42K","-0.57%"
"03/06/2016","780.14","782.57","784.48","780.14","36.22K","-0.07%"
"02/06/2016","780.65","768.33","780.65","768.33","35.30K","1.63%"
"01/06/2016","768.11","761.51","768.11","761.38","27.89K","0.82%"
"31/05/2016","761.87","762.00","764.31","760.07","32.92K","0.11%"
"30/05/2016","761.04","760.14","762.27","758.42","28.53K","0.23%"
"27/05/2016","759.26","756.19","760.77","756.15","25.53K","0.40%"
"26/05/2016","756.20","759.64","759.74","752.60","25.47K","-0.38%"
"25/05/2016","759.09","757.84","761.09","757.45","23.00K","0.16%"
"24/05/2016","757.90","755.76","758.37","754.90","23.63K","0.27%"
"23/05/2016","755.88","758.53","759.86","755.88","20.31K","-0.09%"
"20/05/2016","756.59","751.77","756.89","751.77","20.48K","0.72%"
"19/05/2016","751.16","746.49","751.16","746.08","24.20K","0.49%"
"18/05/2016","747.52","750.02","752.31","747.28","26.18K","-0.20%"
"17/05/2016","749.02","742.28","749.62","742.28","26.20K","0.76%"
"16/05/2016","743.39","746.59","747.36","743.37","22.85K","-0.51%"
"13/05/2016","747.19","751.31","752.81","745.53","26.11K","-0.54%"
"12/05/2016","751.24","752.87","753.79","751.24","20.52K","-0.03%"
"11/05/2016","751.47","746.79","751.64","746.79","27.35K","0.76%"
"10/05/2016","745.82","746.49","747.05","742.01","25.35K","-0.37%"
"09/05/2016","748.57","755.82","756.82","747.14","27.30K","-0.98%"
"06/05/2016","755.97","759.39","760.87","754.61","32.05K","-0.70%"
"05/05/2016","761.30","764.87","765.56","761.30","26.88K","-0.20%"
"04/05/2016","762.81","758.81","763.10","756.68","28.74K","0.45%"
"29/04/2016","759.39","752.74","759.46","752.74","29.46K","0.78%"
"28/04/2016","753.50","755.44","756.64","748.90","19.45K","-0.31%"
"27/04/2016","755.86","756.45","758.02","750.75","29.43K","0.02%"
"26/04/2016","755.74","752.24","755.74","750.86","29.96K","0.36%"
"25/04/2016","753.04","753.40","754.02","750.23","32.58K","0.39%"
"22/04/2016","750.15","741.93","750.15","741.13","37.43K","1.06%"
"21/04/2016","742.29","737.94","742.98","737.94","25.48K","0.77%"
"20/04/2016","736.65","741.61","744.84","733.37","29.41K","-0.65%"
"19/04/2016","741.44","749.13","750.17","740.46","36.09K","-1.55%"
"15/04/2016","753.08","756.02","759.78","751.76","34.14K","-0.26%"
"14/04/2016","755.08","747.99","756.52","747.99","30.36K","0.85%"
"13/04/2016","748.74","748.30","751.40","744.55","32.10K","0.16%"
